广义模糊集值测度引论,哈明虎,科学出版社,2009,52,O
数值分析,邢丽君,中国电力出版社,2010,16.5,O
群智能优化算法理论与应用,梁艳春,科学出版社,2009,58,O
结构动力学,张子明,中国电力出版社,2009,29,O
爱因斯坦的幽灵,郭光灿,北京理工大学出版社,2009,34,O
固体物理学,黄昆,北京大学出版社,2009,30,P
新编高聚物的结构与性能,何平笙,科学出版社,2009,58,P
晶体光学,汪相,南京大学出版社,2010,26,P
地震与中国大陆形影相随,嵇少丞,科学出版社,2009,29,Q
趣味气象,钟成,上海辞书出版社,2009,14,Q
台湾海峡成因初探,蔡爱智,厦门大学出版社,2009,38,Q
人类和动物的表情,达尔文,北京大学出版社,2009,39,S
中国沟鞭藻类化石,何承全,科学出版社,2009,280,T
植物生殖寻幽探秘,杨弘远,科学出版社,2009,80,T
药用植物鉴别与开发利用,孙启时,人民军医出版社,2009,45,T
现代材料成形新技术,徐光,化学工业出版社,2009,28,T
材料科学与工程概论,马小娥,中国电力出版社,2009,29,T
材料强度力学,熊有德,科学出版社,2009,158,T
材料力学性能,刘春廷,化学工业出版社,2009,29,T
逆向建模技术与产品创新设计,张学昌,北京大学出版社,2009,30,Q
包装材料学,王建清,中国轻工业出版社,2009,42,T
磁选理论及应用,孙仲元,中南大学出版社,2010,58,T
鱼雷自导技术,周德善,国防工业出版社,2009,43,T
PLC应用技术,连建华,国防工业出版社,2009,30,T
模拟及数模混合器件的原理与应用,孙肖子,科学出版社,2009,45,T
计算群体智能基础,恩格尔布雷希特,清华大学出版社,2009,69,T
VHDL开发精解与实例剖析,詹仙宁,电子工业出版社,2009,43,T
Perl语言入门,施瓦茨,东南大学出版社,2009,48,T
UNIX应用教程,须德,人民邮电出版社,2009,29,T
自动识别技术产品与应用,张铎,武汉大学出版社,2009,38,T
纹理图像分析,马莉,科学出版社,2009,45,T
3D游戏美术基础,林大为,华东师范大学出版社,2009,39,T
3D游戏场景制作,顾问,华东师范大学出版社,2009,36,T
3D游戏角色制作,林大为,华东师范大学出版社,2009,45,T
分布式虚拟环境,周忠,科学出版社,2009,86,T
应对网络威胁,李世明,人民邮电出版社,2009,49,T
入侵检测,鲜永菊,西安电子科技大学出版社,2009,31,T
ENVI遥感影像处理方法,沈焕锋,武汉大学出版社,2009,76,T
化工原理实验立体教材,姚克俭,浙江大学出版社,2009,32,T
耐火材料的损毁及其抑制技术,王诚训,冶金工业出版社,2009,25,Z
食品生物技术理论与实践,姜毓君,科学出版社,2009,48,I
高层建筑混凝土结构,黄林青,中国电力出版社,2009,23,Q
国学名篇鉴赏辞典,王永祥,上海辞书出版社,2009,58,K
阿美族,陈俊男,新自然主義股份有限公司,2002,450,K
菜市場魚圖鑒,吴佳瑞,天下遠見出版股份有限公司,2006,580,D
吃遍東北角海鮮,林明峪,稻田出版有限公司,2000,250,X
吃遍臺灣特產,林明峪,稻田出版有限公司,1997,350,K
「沖之鳥礁」爭議,"台湾日本综合硏究所",文英堂出版社,2007,80,Q
地球相簿,皮尔斯,猫头鹰出版,2008,1250,G
地中海史,布罗代尔,臺灣商務印書館股份有限公司,2002,1200,Q
動物百科圖鑑,布鲁斯,明天國際圖書有限公司,2006,2000,K
風浪板寶典,博恩霍夫特,大都會文化,2007,260,I
哥倫布大交換,克罗斯比,貓頭鷹出版,2008,300,I
海岸咖啡屋,黄嘉裕,聯經出版事業股份有限公司,2004,280,K
海盗船,工藤纪子,小魯文化實業股份有限公司,2009,260,T
海風泱泱,李志德,商周出版,2006,360,E
荷據時代台灣史,杨彦杰,聯經出版事業公司,2000,300,K
江戶町,内藤昌,馬可孛羅文化,2006,450,D
靖海澄疆,马幼垣,聯經出版事業股份有限公司,2009,800,K
戀戀紅毛港,朱秀芳,靑林國際出版股份有限公司,2008,350,Q
龍鷹共舞,邱子轩,秀威資訊科技股份有限公司,2008,310,Q
美麗的紅毛港,朱秀芳,靑林國際出版股份有限公司,2008,480,Q
動物爭霸戰,贝托卢奇,明天國際圖書有限公司,2006,300,Q
海洋尋寶,哈里斯,明天國際圖書有限公司,2008,300,K
動物歷險記,贝托卢奇,明天國際圖書有限公司,2007,300,Q
鳥類大圖鑑,福肖,明天國際圖書有限公司,2007,500,S
前進杜拜,杨玛利,天下遠見出版股份有限公司,2006,320,K
群島之洋,童元昭,台灣商務印書館,2009,450,P
熱帶魚寶典,埃文斯,大都會文化,2007,350,X
人類簡史,梅朝荣,大旗出版,2007,280,D
日本海上自衛隊,赵翊达,秀威資訊科技股份有限公司,2008,320,P
水,萧政宗,商周出版,2004,220,K
水質學,黄春兰,藝軒圖書出版社,2003,550,K
中國東南海疆上的兩顆明珠,龚忠武,海峽學術出版社,2002,250,K
臺灣的地形,徐美玲,遠足文化事業股份有限公司,2008,400,K
台灣的古地圖,王存立,遠足文化事業公司,2002,400,X
台灣的國家風景區,陈永森,遠足文化事業有限公司,2004,400,K
台灣的海鮮,庄健隆,稻田出版有限公司,2000,180,I
臺灣燈塔圖鑒,沈文台,貓頭鷹出版社,2005,400,K
台灣社會、經濟與文化的變遷,赖泽涵,威仕曼文化事業股份有限公司,2008,450,K
台灣特殊魚類,庄健隆,稻田出版公司,1999,140,B
太平洋戰爭,家永三郎,臺灣商務印書館,2006,520,F
小島,布劳,小魯文化,2005,280,F
新觀念生物學,霍格兰,藝軒圖書出版社,2006,650,H
拯救鮭魚736,瑞安,新自然主義股份有限公司,2002,200,T
中東與伊斯蘭世界史圖解,宫崎正胜,商周出版,2008,300,T
追蹤古文明的腳印,布雷斯特德,麥麦田出版,2007,320,F
勇氣,高廷旭,狗狗圖書有限公司,2005,250,T
測量臺灣,魏德文,南天書局有限公司,2008,1200,F
穿越時空看臺北,魏德文,臺北市政府文化局,2004,320,T
東亞海域與臺灣的海盜,松浦章,博揚文化事業有限公司,2008,350,X
海岸資源管理,吴全安,五南圖書出版股份有限公司,2007,480,D
海上犯罪與國際刑法,周成瑜,五南圖書出版股份有限公司,2007,380,D
海洋法,魏静芬,五南圖書出版股份有限公司,2008,480,F
海洋觀光休閒之理論與應用,庄庆达,五南圖書出版股份有限公司,2008,350,F
豪雨與豪雪之氣象學,吉崎正宪,五南出版股份有限公司,2009,370,F
经纬福爾摩沙,吕理政,國立臺灣歷史博物館,2006,960,G
鯨海奇航,萧逸清,九歌,2009,240,H
澎湖記略,胡健伟,行政院文化建設委員會,2004,500,G
潛艇概念設計,陆磐安,國立成功大學出版中心,2002,360,G
日治時期臺灣海運發展史,松浦章,博揚文化事業有限公司,2004,300,G
十九世紀歐洲人在臺灣,白尚德,天南書局,1999,300,G
隋唐五代兵器研究初稿,林智隆,文史哲出版社,2007,1000,G
臺灣的海星,赵世民,國立自然科學博物館,2009,390,G
臺灣地理圖說,张伯宇,南天書局,2008,320,K
西班牙人的台灣體驗,鲍晓鸥,南天書局有限公司,2008,700,G
思维导图,巴赞,中信出版社,2009,27,H
会计信息化实验教程,石焱,清华大学出版社,2008,29,H
安徽省经济发展研究报告,丁忠明,合肥工业大学出版社,2007,42,H
破立之间,陈鷟,中国海洋大学出版社,2006,19.8,I
口腔卫生保健知识问答,邵丹,中国海洋大学出版社,2006,16,H
建设工程装饰施工技术,刘合森,中国海洋大学出版社,2006,29,H
钢铁材料腐蚀与控制技术,韩冰,中国海洋大学出版社,2006,28,H
中国会计研究与教育,徐国君,中国海洋大学出版社,2006,25,I
工程建设标准强制性条文汇编,王东升,中国海洋大学出版社,2009,93.5,I
建设工程招标投标文件的编制与应用,王东升,中国海洋大学出版社,2006,45,K
建设工程项目管理,周建国,中国海洋大学出版社,2006,56,O
建设工程安装技术,管锡珺,中国海洋大学出版社,2006,66,O
建设项目环境评价与保护,王东升,中国海洋大学出版社,2007,36,O
SolidWorks2008基础教程与实例解析,姜葵,中国海洋大学出版社,2008,48,Q
举证法律制度的理论与适用,孟德花,中国海洋大学出版社,2007,25,Q
红色文化与道德建设研究,张爱芹,中国海洋大学出版社,2008,24.8,R
建筑旅游学,董玉明,中国海洋大学出版社,2007,21,S
中国渔业中介组织研究,邓云锋,中国海洋大学出版社,2007,29.8,T
中国被征地农民补偿安置研究,李国健,中国海洋大学出版社,2008,38,T
公司财务周期研究,罗福凯,中国海洋大学出版社,2007,21.8,F
中美高校学生事务管理模式比较研究,蔡国春,中国海洋大学出版社,2007,18,C
文化风情逸事,常宗林,中国海洋大学出版社,2007,22.8,G
大学考试管理研究,王君,中国海洋大学出版社,2007,18,G
帆船比赛组织与实施,许冠忠,中国海洋大学出版社,2008,39.8,D
大学的理想,陈廷柱,中国海洋大学出版社,2008,20,D
大学体育教程,王清玉,中国海洋大学出版社,2008,20,D
交流与对话,宋文红,中国海洋大学出版社,2008,30,F
新世纪高等教育,阿尔特巴赫,中国海洋大学出版社,2009,28,F
西部地方高校学科建设的制度分析,左兵,中国海洋大学出版社,2008,25,G
中国义务教育保障制度研究,孟庆瑜,中国海洋大学出版社,2008,26,G
21世纪初中国社区教育发展研究,叶忠海,中国海洋大学出版社,2006,25,G
实用大学生礼仪教程,黄同华,中国海洋大学出版社,2006,18.8,G
未来的研究,罗斯曼,中国海洋大学出版社,2007,36,G
破解中国历史十大死结,程万军,金城出版社,2009,29.8,G
国学讲演录,章太炎,凤凰出版社,2008,26,G
未来的教与学,罗斯曼,中国海洋大学出版社,2007,34,P
大学生心理辅导案例,赵艳丽,中国海洋大学出版社,2007,15.6,G
国际贸易英语,郐军,中国海洋大学出版社,2007,25,H
对外汉语语用的多维度研究,唐雪凝,中国海洋大学出版社,2007,32,H
世界著名演讲,杨晓声,中国海洋大学出版社,2009,24.8,H
西方女性主义文学批评,左金梅,中国海洋大学出版社,2007,25,H
英美概况备考核心教程,祁光颖,中国海洋大学出版社,2008,19.9,G
国际贸易韩国语,曹铢镇,中国海洋大学出版社,2008,29.9,H
英美诗歌教程,杨晓声,中国海洋大学出版社,2008,20,K
幽暗的航行,蔡晓滨,中国海洋大学出版社,2008,28,O
乔纳森·卡勒诗学研究,王敬民,中国海洋大学出版社,2008,23.8,I
国际海洋政治专题研究,刘中民,中国海洋大学出版社,2007,26,K
大学物理实验,邓剑平,中国海洋大学出版社,2009,32,Q
大学化学实验,尹汉东,中国海洋大学出版社,2008,20,Q
高等数学解析,李亿民,中国海洋大学出版社,2007,35,G
生物实验技术,绳秀珍,中国海洋大学出版社,2007,30,G
中国习见海洋鱼类耳石图谱,叶振江,中国海洋大学出版社,2007,80,G
职业女性健康知识读本,于飞,中国海洋大学出版社,2006,12.8,O
刺参健康养殖技术,田传远,中国海洋大学出版社,2008,20,G
建设工程监理基本理论与实务,朱岳辉,中国海洋大学出版社,2007,12.5,G
精细化工工艺学实验教程,崔传生,中国海洋大学出版社,2008,12,I
管理会计与报告,彭韶兵,经济科学出版社,2007,155,H
心理专家谈婚姻艺术,杨连,中国海洋大学出版社,2007,20,F
教育与工作流动研究,吴克明,中国海洋大学出版社,2007,25,G
中国大学培育民族精神的历史研究,宋彩萍,中国海洋大学出版社,2008,28,G
国际渔业法律政策与中国的实践,薛桂芳,中国海洋大学出版社,2008,49,G
中国旅游法学导论,程国庆,中国海洋大学出版社,2008,59.8,G
电子商务交易法律问题研究,郭学文,中国海洋大学出版社,2008,23,H
国际贸易概论,赵宗博,中国海洋大学出版社,2008,25,I
现代城市节庆品牌发展战略研究,柴寿升,中国海洋大学出版社,2007,28.6,O
大学教学管理制度的人性化问题研究,秦小云,中国海洋大学出版社,2007,26,F
大学生成长随思,潘国廷,中国海洋大学出版社,2007,28,H
大学通识教育的理论与模式,宋尚桂,中国海洋大学出版社,2007,18,G
创新能力培养,王洪忠,中国海洋大学出版社,2008,28,F
边走边想的教育,管相忠,中国海洋大学出版社,2008,28,H
高校通识教育理论与实践研究,宋伯宁,中国海洋大学出版社,2008,28,G
美国高等教育体制改革之思考,田青雁,中国海洋大学出版社,2009,38,K
质量之本孜孜以求,宋文红,中国海洋大学出版社,2007,32,G
文化产业经营管理案例,张胜冰,中国海洋大学出版社,2007,20,B
意合形合的汉英对比研究,郭富强,中国海洋大学出版社,2007,25,R
名企CEO传奇,何一鸣,中国海洋大学出版社,2009,26.8,F
智海故事拾贝,刘冬萌,中国海洋大学出版社,2009,22.8,D
汉语言文学专业学习全程指导,韩品玉,中国海洋大学出版社,2007,24.8,K
大学生英语学习焦虑研究,刘聪慧,中国海洋大学出版社,2008,25,G
在职硕士学位英语实用教程,李修江,中国海洋大学出版社,2008,39,I
中山路：一条街道和一座城市的历史,李明,中国海洋大学出版社,2009,32,B
有机化学学习指导与解题指南,赵斌,中国海洋大学出版社,2007,29.8,D
一位记者眼中的青岛科技,张子倩,中国海洋大学出版社,2006,32,F
崂山研究,青岛市崂山文化研究会,中国海洋大学出版社,2006,35,B
海洋微生物学,张晓华,中国海洋大学出版社,2007,39,F
海洋生物活性物质,李八方,中国海洋大学出版社,2007,80,F
国家科研体制建设与研究型大学发展,殷朝晖,中国海洋大学出版社,2007,28,I
国际视野中的高等教育探索,陈学飞,中国海洋大学出版社,2009,38,F
学术职业与教师聘任,吴鹏,中国海洋大学出版社,2006,28,D
无机化学简明教程,张前前,中国海洋大学出版社,2006,22,I
我国大学课程观的反思与建构,朱晓刚,中国海洋大学出版社,2008,28,I
我国研究生培养模式研究,刘鸿,中国海洋大学出版社,2007,28,H
王安忆小说创作研究,李淑霞,中国海洋大学出版社,2008,22,H
外语自然教学法,谢文山,中国海洋大学出版社,2007,22,H
国际贸易结算与信贷,徐胜,中国海洋大学出版社,2007,30,H
为美国高等教育辩护,阿尔特巴赫,中国海洋大学出版社,2007,38,H
21世纪的美国高等教育,阿尔特巴赫,中国海洋大学出版社,2007,48,H
高等教育事理蠡测,周川,中国海洋大学出版社,2009,35,H
高等教育地方化研究新视野,王保华,中国海洋大学出版社,2007,36,H
电影欣赏与英语学习,韩晓玲,中国海洋大学出版社,2002,15,H
地域文化与现代乡土小说生命主题,张瑞英,中国海洋大学出版社,2008,30,G
弹性波场论基础,刘喜武,中国海洋大学出版社,2008,32,J
农村社会保障概论,高灵芝,中国海洋大学出版社,2007,25,B
日本社会与文化,王华伟,中国海洋大学出版社,2008,29.8,H
权利诉求与大学治理,郭卉,中国海洋大学出版社,2009,26,F
青岛市经济社会发展研究报告,刘典平,中国海洋大学出版社,2005,58,H
全新大学英语四级考试教程,郭婷,中国海洋大学出版社,2007,32,J
青岛高校校长访谈录,赵笛,中国海洋大学出版社,2007,20,K
齐国兴衰论,张杰,中国海洋大学出版社,2007,28,F
比较视野中的高等教育研究,胡建华,中国海洋大学出版社,2009,36.5,H
《管子》文献学研究,郭丽,中国海洋大学出版社,2007,20,B
常见职业病危害因素的识别与防治,任波,中国海洋大学出版社,2007,65,F
国际贸易业务模拟实践教程,王春泽,中国海洋大学出版社,2007,28,J
建设工程法律法规相关知识,李祥军,中国海洋大学出版社,2006,52.5,F
成功的足迹,田青雁,中国海洋大学出版社,2009,32,F
齐文化与山东文化大省建设研究,宣兆琦,中国海洋大学出版社,2007,28,K
高校新闻传播实践,田静,中国海洋大学出版社,2007,36,C
老年心理健康金钥匙,崔维珍,中国海洋大学出版社,2009,20,F
中国珍稀濒危海洋动物保护法律研究,马英杰,中国海洋大学出版社,2008,25,F
人力资源管理,赵中利,中国海洋大学出版社,2007,28,F
逻辑方圆,王路,北京大学出版社,2009,38,D
服务营销,周明,北京大学出版社,2009,40,D
WTO农业协定与农产品贸易规则,王传丽,北京大学出版社,2009,59,F
胡适批红集,胡适,北京大学出版社,2009,85,F
中层危机,余世维,北京大学出版社,2009,28,H
二十世纪合同法的几个里程碑,特雷特尔,北京大学出版社,2009,15,J
戏剧本体论,谭霈生,北京大学出版社,2009,32,I
重返八十年代,洪子诚,北京大学出版社,2009,28,F
美英报刊阅读教程,端木义万,北京大学出版社,2009,39,B
新编语用学概论,何自然,北京大学出版社,2009,44,G
图解汉字起源,王祥之,北京大学出版社,2009,60,F
大学英语实用视听说教程,曹杰旺,北京大学出版社,2009,28,F
标准德语口语句典+常用词词典,古德里奇,北京语言大学出版社,2009,28.8,F
标准法语口语句典+常用词词典,古德利奇,北京语言大学出版社,2009,25.8,I
汉字的智慧,石定果,北京语言大学出版社,2009,69,G
原味美语,伯克,北京语言大学出版社,2009,35,F
机械工程专业英语,唐一平,电子工业出版社,2009,28,J
信息系统项目管理,赵树宽,电子工业出版社,2009,26,D
篆隶书教程,杨宇云,广西美术出版社,2009,21,B
基于环境伦理的资源利用与环境保护,刘富刚,国防工业出版社,2009,30,I
英语词性万花筒,杨晓明,国防工业出版社,2009,23,H
第三方物流,李国峰,哈尔滨工业大学出版社,2009,28,H
分之道,李晓光,哈尔滨工业大学出版社,2009,38,H
舞蹈鉴赏,赵铁春,湖南大学出版社,2009,30,H
西汉文明之光,侯良,湖南人民出版社,2008,40,H
消费者行为学,朱姝,华东理工大学出版社,2009,32,H
6天学会日语会话,林德胜,华东师范大学出版社,2009,23,E
孔子新传,孔祥骅,华东师范大学出版社,2009,39.8,K
决战世界元,费穗宇,华夏出版社,2009,36,K
音乐欣赏,赵洁玮,华中师范大学出版社,2009,20,H
电子商务典型案例,李在奎,机械工业出版社,2009,45,H
物流经济学,舒辉,机械工业出版社,2009,32,H
历史的迷踪,刘继兴,吉林出版集团有限责任公司,2009,29.8,K
管理定量分析,丁辉,经济管理出版社,2009,33,H
宏观经济效应及前景分析,王洛林,经济管理出版社,2009,48,H
西方产业经济学经典著作菁华,马云泽,经济管理出版社,2009,35,G
古典经济学派财税理论研究,曾康华,经济科学出版社,2009,38,F
公共服务均等化问题研究,任强,经济科学出版社,2009,26,K
揭秘,史韦,九州出版社,2009,33,D
循环经济理论与实践,何尧军,科学出版社,2009,48,D
物流流程再造,邹安全,科学出版社,2009,34,B
生活英语开口就会说,盛小利,科学出版社,2009,34,H
纽约时报古典乐评精选,科赞,南京大学出版社,2009,30,H
美利坚物语,永井荷风,南京大学出版社,2010,20,G
钱是怎么赔的,张刚,企业管理出版社,2009,28,G
那些喜欢思辩的家伙,肖永亮,企业管理出版社,2009,25,H
新闻采访与写作,欧阳霞,清华大学出版社,2009,30,F
广告学原理,吴柏林,清华大学出版社,2009,29,H
会计信息化实用教程,汪刚,清华大学出版社,2009,29.8,K
现代生产物流,高本河,清华大学出版社,2009,23,K
共和国文学60年,杨匡汉,人民出版社,2009,50,C
武术与武术文化,温力,人民体育出版社,2009,25,K
人力资源管理热点难点透析,胡八一,人民邮电出版社,2009,35,K
声乐教程,徐青茹,山东文艺出版社,1994,25,F
以色列游说集团与美国对外政策,米尔斯海默,上海人民出版社,2009,55,H
跟孔子周游列国,钱钧华,上海社会科学院出版社,2009,56,D
文言语体与文学翻译,陈志杰,上海外语教育出版社,2009,29,F
完型填空、语法与词汇,刘忠政,上海外语教育出版社,2009,22,F
英语口语演示,黄次栋,上海外语教育出版社,2009,25,K
中国诗歌在英语世界,朱徽,上海外语教育出版社,2009,26,K
口译基础,苏伟,上海外语教育出版社,2009,33,I
旅游英汉互译教程,陈刚,上海外语教育出版社,2009,35,I
日语语音教程,凌蓉,上海外语教育出版社,2009,18,D
日汉军事大词典,姚灯镇,上海外语教育出版社,2009,380,I
迈克尔·杰克逊,纽凯-伯登,上海译文出版社,2009,22,I
徐梵澄传,孙波,社会科学文献出版社,2009,69,R
撼世之声,奥巴马,世界知识出版社,2009,35,T
实用商务英语,庞常青,天津科技翻译出版公司,2009,19.8,I
实用休闲英语,张文先,天津科技翻译出版公司,2009,19.8,F
留德十年,季羡林,外语教学与研究出版社,2010,49,B
商务文化,周晨萌,外语教学与研究出版社,2009,39,J
完全掌握2级日语能力考试汉字问题对策,王萍,外语教学与研究出版社,2009,39.9,D
数字时代目录学的理论变革与发展研究,彭斐章,武汉大学出版社,2009,50,X
国际金融学,汪洋,武汉大学出版社,2009,28,F
血肉磨坊,戴峰,武汉大学出版社,2009,37,G
翰林掌故五种,余来明,武汉大学出版社,2009,525,X
草根律师是如何熬过来的,王捷,武汉大学出版社,2009,29.8,Q
四书大全校注,胡广,武汉大学出版社,2009,610,G
新理念英语口译教程,黄敏,武汉大学出版社,2009,27,D
SelectedcanonsofBritishandAmericanpoetry,王勇,武汉大学出版社,2009,23,F
回望西泠印社六十年,王佩智,西泠印社出版社,2009,98,P
中国区域文化产业指数的建构影响与传播,王文科,浙江大学出版社,2009,38,D
名词动用的认知研究,王薇,浙江大学出版社,2009,25,P
会计理论拾遗与应用研究,俞校明,浙江大学出版社,2009,25,Q
汉字学的新方向,陆忠发,浙江大学出版社,2009,36,P
德国史,奥兹门特,中国大百科全书出版社,2009,48,D
波罗的海三国史,奥康纳,中国大百科全书出版社,2009,36,H
市场社会政府,李友梅,中国大百科全书出版社,2009,32,Q
乌克兰史,库比切克,中国大百科全书出版社,2009,30,G
保加利亚史,克兰普顿,中国大百科全书出版社,2009,36,G
现代全面质量管理方略及其在电力企业中的运用,李国胜,中国电力出版社,2009,14.5,O
读真题记单词,李立新,中国对外翻译出版公司,2009,28,I
法治的逻辑艺术,王庆位,中国法制出版社,2009,20,R
比较优势理论与中国对外贸易发展战略研究,张秀娥,中国人民大学出版社,2009,20,K
英汉人力资源管理辞典,李向红,中国水利水电出版社,2009,36,R
郑天挺元史讲义,郑天挺,中华书局,2009,28,F
中外穆斯林节日集锦,赵炳炎,宗教文化出版社,2009,18,T
红花,渡边淳一,作家出版社,2009,29,C
六个嫌疑人,斯瓦鲁普,作家出版社,2009,29,G
逆境中的政策制定,王满船,国家行政学院出版社,2009,39,D
有一种爱情叫兄弟,十八子墨,花山文艺出版社,2008,26.8,D
大树,韦尔贝,中国城市出版社,2009,26,D
生命表基础,李晓林,中国财政经济出版社,2006,38,I
水下机器人,蒋新松,辽宁科学技术出版社,2000,48,D
杜马岛,金,人民文学出版社,2009,38,E
部落,戈丁,中信出版社,2009,26,F
让创意更有黏性,希思,中信出版社,2007,36,D
设计芬兰,涂翠珊,上海人民出版社,2009,50,E
小就是大,高汀,重庆出版社,2007,35,T
国际环境法基本原则研究,徐祥民,中国环境科学出版社,2008,58,F
中国污染减排,实现十一五环境目标政策机制研究课题组,中国环境科学出版社,2008,50,T
工程技术经济,伏小勇,中国环境科学出版社,2008,40,K
中日韩环境教育创新方法指南,中日韩共同编撰环境教育教材编辑委员会,中国环境科学出版社,2009,30,K
废水处理技术及设施运行,钟琼,中国环境科学出版社,2008,28,K
生态学原理与应用,傅桦,中国环境科学出版社,2008,25,K
世界观人生观价值观,刘剑文,中国海洋大学出版社,2006,29.8,P
国际关系中的文化,俞新天,上海社会科学院出版社,2005,24,G
中国地方经济发展模式,范恒森,中共中央党校出版社,2005,16,D
梦系南极,位梦华,江苏教育出版社,1997,4.5,F
周代家庭形态,谢维扬,黑龙江人民出版社,2005,26,F
江汉湖群演化与湖区可持续发展研究,邓宏兵,经济科学出版社,2005,13.5,D
奇妙的海兽,华惠伦,江苏教育出版社,1998,7,G
海洋博物馆,胡敦新,河南教育出版社,1995,68,F
新编公共管理案例,王祖康,中国海洋大学出版社,2006,20,C
韩国社会与文化,李承梅,中国海洋大学出版社,2007,25.8,P
人种学研究者剖析,科菲,中国海洋大学出版社,2007,25,C
国际学术职业,阿特巴赫,中国海洋大学出版社,2008,40,H
院校研究与现代大学管理讲演录,赵炬明,中国海洋大学出版社,2006,25,T
无机化学习题及解答参考,李大成,中国海洋大学出版社,2006,20.8,F
两个人的爱琴海,颜浩,中国海洋大学出版社,2009,38,F
实用儿科中成药,万瑞香,中国海洋大学出版社,2006,42,K
青岛人生活手册,青岛指南编辑部,中国海洋大学出版社,2006,21,F
意义与人生,贾林祥,中国海洋大学出版社,2006,28,H
地方税收管理对策,李悦诚,中国海洋大学出版社,2006,49.9,H
建设新技术概论,夏宪成,中国海洋大学出版社,2006,66,K
社会救助与社会福利,曹立前,中国海洋大学出版社,2006,21,K
我们说了些什么,赵振宇,武汉大学出版社,2009,48,X
痕迹学,邹明理,法律出版社,2000,22,I
文书检验,贾治辉,中国民主法制出版社,2007,25.5,F
警察学概论,冯德文,中国人民公安大学出版社,2005,21,F
许我向你看,辛夷坞,江苏文艺出版社,2009,25,T
中华人民共和国反垄断法释义,安建,法律出版社,2007,20,U
兵器史,奥康奈尔,海南出版社,2009,42,J
物流服务运作管理,华中生,清华大学出版社,2009,35,D
网络法律热点问题研究,刘玥,知识产权出版社,2008,20,B
四海游弋的舰船,李杰,河北科学技术出版社,1998,5,N
淀粉科学手册,王薇青,轻工业出版社,1990,21,I
第三方物流,陈雅萍,清华大学出版社,2008,34,H
中文版Flash专家案例课堂,关晓娟,科学出版社,2008,49.8,E
台湾光复,李跃乾,福建教育出版社,2007,16,U
刘铭传与台湾,宋邦强,福建教育出版社,2007,20,T
史前时期的台湾,黄俊凌,福建教育出版社,2007,15,I
郑成功收复台湾,汤韵旋,福建教育出版社,2007,23,D
海洋学发凡,钟家瑞,浙江科学技术出版社,2006,25,D
中国图书馆学会年会论文集,中国图书馆学会,北京图书馆出版社,2006,50,D
不朽的图书馆精神,中国图书馆学会,国家图书馆出版社,2009,25,D
人力资本论,李宝元,北京师范大学出版社,2009,40,O
人力资本,张文贤,四川人民出版社,2008,35,K
注册会计师法律制度研究,于定明,法律出版社,2009,28,P
建国60周年高校图书馆发展图册,中国,中国画报出版社,2009,598,P
物流信息技术,吴忠,清华大学出版社,2009,35,T
历史文化资源与城市风格定位,李大华,人民出版社,2008,30,T
海相碳酸盐岩非常规大油气田,焦方正,石油工业出版社,2008,85,I
西方管理学说史,郭咸纲,中国经济出版社,2003,62,I
大学汉语,贺阳,中国人民大学出版社,2009,35,F
中文版Word2007循序渐进教程,龙腾科技,科学出版社,2008,29,T
国际结算,陈广先,浙江大学出版社,2009,22,O
创业家的社会角色,谭福河,浙江大学出版社,2009,29,O
明清浙籍曲家考,汪超宏,浙江大学出版社,2009,65,I
财务报表阅读一点通,蒋贤品,浙江人民出版社,2009,28,B
基于语料库的功能英语语法,吴军,知识产权出版社,2009,35,B
新编写作教程,胡健,中国矿业大学出版社,2009,30,A
德国玩全指南,郑伊雯,中国旅游出版社,2008,28,B
法国玩全指南,彭欣乔,中国旅游出版社,2008,28,B
旅游安全概论,郑向敏,中国旅游出版社,2009,29.8,B
从《传说》到《巫言》,卓慧臻,中国旅游出版社,2009,28,B
欧洲旅游,冯翔,中国旅游出版社,2009,34.8,B
国学中的经济学,郭嗣法,人民出版社,2007,39,B
计算机视觉中的数学方法,吴福朝,科学出版社,2008,48,B
船舶设计中的三维参数化技术,陆丛红,国防工业出版社,2007,30,B
摩登姑娘,西格,译林出版社,2003,7,K
民法学,北京英华法律培训学校,人民出版社,2007,38,B
西北佛教历史文化地理研究,介永强,人民出版社,2008,28,B
复杂系统潜在问题分析理论与应用,胡昌华,科学出版社,2008,35,B
《玉台新咏》论稿,张蕾,人民出版社,2007,22,C
英语国家社会与文化,蔡永良,苏州大学出版社,2008,88,F
单兵利刃,张国力,国防工业出版社,2007,19,C
舰船减速齿轮装置的加工与设计,余放,国防工业出版社,2009,35,F
中国水权,李晶,知识产权出版社,2008,45,D
侯宝林旧藏珍本民国笑话选,侯錱,中华书局,2008,58,D
海关行政法,严励,中国政法大学出版社,2008,40,F
网络法,李艳,中国政法大学出版社,2008,29,F
法律中的政治,凯瑞斯,中国政法大学出版社,2008,69,F
劳动合同法的制度与理念,郑尚元,中国政法大学出版社,2008,48,J
逻辑代数,沈小丰,科学出版社,2008,28,B
清王朝统一台湾之路,蒋宗伟,福建教育出版社,2007,18,D
中国海沉积矿物学,陈丽蓉,海洋出版社,2008,150,R
钻探技术研究与实践,卢予北,黄河水利出版社,2008,29,G
雷达原理,承德宝,国防工业出版社,2008,50,D
对空情报雷达总体论证,郦能敬,国防工业出版社,2008,48,D
老夫子诠解水浒传,老夫子,中国电影出版社,2007,38,D
